Device_ID,Device_Type,Order_Date,Monthly_Demand,Lead_Time,Stock_Level,Supplier_Reliability,Seasonality_Factor
DEV_7138,Surgical,2021-01-01,1014,13,1050,0.85,1.0003637692627598
DEV_2279,Surgical,2021-01-03,1067,8,1136,0.74,1.042395570561238
DEV_853,Surgical,2021-01-03,1019,26,1099,0.74,1.0119515318827796
DEV_7578,Monitoring,2021-01-04,1068,18,1100,0.94,1.0090912473948175
DEV_474,Therapeutic,2021-01-04,1005,11,1069,0.71,0.9959106526869568
DEV_3329,Diagnostic,2021-01-05,1081,13,1136,0.7,1.0713663935401012
DEV_545,Surgical,2021-01-06,1068,12,1147,0.81,0.9914670877231498
DEV_7997,Diagnostic,2021-01-07,1101,10,1183,0.83,0.9953101501795472
DEV_1954,Therapeutic,2021-01-07,1032,9,1096,0.95,1.006457571465157
DEV_1863,Monitoring,2021-01-08,1049,20,1091,0.78,1.0374523351987364
DEV_4934,Therapeutic,2021-01-09,1221,4,1275,0.98,1.0493692240083305
DEV_9553,Diagnostic,2021-01-09,1051,23,1127,0.98,1.0191679782839351
DEV_7111,Monitoring,2021-01-09,1176,17,1227,0.95,1.0751602088723096
DEV_8928,Therapeutic,2021-01-09,1084,21,1137,0.96,0.9854456273528598
DEV_2131,Surgical,2021-01-10,1064,19,1090,0.74,0.9910393159235654
DEV_7003,Monitoring,2021-01-12,1070,12,1125,0.92,0.9875627647928511
DEV_1197,Diagnostic,2021-01-13,1014,16,1086,0.79,1.0361890718993114
DEV_3999,Diagnostic,2021-01-14,1104,6,1142,0.93,1.0825040350898802
DEV_1417,Surgical,2021-01-14,1219,19,1278,0.76,1.0792997057711582
DEV_3802,Therapeutic,2021-01-15,1133,11,1176,0.87,1.0407824464457012
DEV_7422,Diagnostic,2021-01-15,1023,9,1057,0.9,1.0313775419699134
DEV_5396,Monitoring,2021-01-16,1071,26,1143,0.98,1.0376901130883938
DEV_3557,Surgical,2021-01-20,1063,7,1109,0.74,1.0337631717495441
DEV_3810,Diagnostic,2021-01-21,1066,15,1139,0.95,0.9870330277605043
DEV_3697,Diagnostic,2021-01-23,1071,16,1141,0.84,1.0208018273144448
DEV_4310,Surgical,2021-01-23,1056,7,1098,0.92,1.0303202422513982
DEV_9403,Surgical,2021-01-24,1142,10,1222,1.0,1.0424084555790403
DEV_9749,Diagnostic,2021-01-25,1060,22,1139,0.97,1.0205589252492615
DEV_6279,Monitoring,2021-01-25,1219,8,1284,0.73,1.0783712571871609
DEV_2188,Diagnostic,2021-01-29,1004,25,1068,0.93,1.031488357926213
DEV_706,Surgical,2021-01-30,1119,12,1192,0.93,1.0491905913333464
DEV_6593,Surgical,2021-01-30,996,13,1064,0.82,1.0117446865227797
DEV_5881,Surgical,2021-01-31,1087,12,1148,0.88,1.0328144259451784
DEV_5946,Therapeutic,2021-01-31,1277,23,1309,0.83,1.0799893661567088
DEV_5995,Therapeutic,2021-01-31,1145,14,1208,0.83,1.0667374739702213
DEV_4803,Monitoring,2021-01-31,1053,22,1128,0.88,0.9975594419967975
DEV_7087,Therapeutic,2021-02-01,1103,3,1169,0.9,1.0691779388206233
DEV_6295,Surgical,2021-02-02,1145,17,1231,0.93,1.0735007108662313
DEV_1002,Monitoring,2021-02-03,995,6,1065,0.73,0.9980698910485597
DEV_2191,Diagnostic,2021-02-03,1057,26,1096,0.78,1.0561637792050813
DEV_7825,Monitoring,2021-02-03,1233,25,1296,0.94,1.080728160799928
DEV_934,Surgical,2021-02-03,1093,6,1139,0.86,1.080965744485946
DEV_9019,Therapeutic,2021-02-04,1060,18,1085,0.73,1.024659128822445
DEV_168,Monitoring,2021-02-05,1188,26,1231,0.72,1.048491403776962
DEV_887,Surgical,2021-02-06,1249,22,1336,0.75,1.0925124579405214
DEV_6101,Diagnostic,2021-02-08,1150,19,1231,0.8,1.0378329561243322
DEV_4737,Monitoring,2021-02-11,1203,26,1295,0.94,1.0240563793334452
DEV_5677,Surgical,2021-02-12,1143,29,1172,0.77,1.0237740916857168
DEV_5212,Surgical,2021-02-12,1231,6,1304,0.84,1.0917319652123667
DEV_8350,Therapeutic,2021-02-13,1144,18,1191,0.74,1.0840435426576764
DEV_7197,Surgical,2021-02-14,1039,26,1099,0.82,1.0413111684172833
DEV_5121,Diagnostic,2021-02-15,1054,19,1102,0.87,1.0352617762893366
DEV_4716,Monitoring,2021-02-16,1020,15,1055,0.86,1.008107131885974
DEV_7938,Therapeutic,2021-02-17,1092,26,1120,0.84,1.0168816369326548
DEV_3674,Diagnostic,2021-02-19,1104,11,1180,0.94,1.022060552086525
DEV_7346,Surgical,2021-02-19,1239,4,1264,0.79,1.074769644495852
DEV_3183,Monitoring,2021-02-20,1209,22,1246,0.82,1.096939761065599
DEV_8670,Therapeutic,2021-02-22,1228,14,1297,0.82,1.0982664629622785
DEV_5407,Surgical,2021-02-23,1124,8,1163,0.76,1.0832631865908342
DEV_9187,Diagnostic,2021-02-23,1128,18,1166,0.91,1.0395872753931132
DEV_9767,Diagnostic,2021-02-24,1219,12,1243,0.89,1.0906937021569567
DEV_9133,Surgical,2021-02-24,1192,13,1228,0.91,1.0407250868469222
DEV_4023,Therapeutic,2021-02-25,1158,4,1210,0.84,1.0940484822962624
DEV_5326,Therapeutic,2021-02-26,1098,28,1175,0.96,1.0458118559416043
DEV_9961,Surgical,2021-02-26,1158,10,1242,0.74,1.0059781232204497
DEV_9244,Therapeutic,2021-02-28,1166,17,1193,0.79,1.092878267598967
DEV_2314,Surgical,2021-03-01,1128,28,1212,0.83,1.0284814614701872
DEV_9345,Therapeutic,2021-03-02,1181,10,1263,0.72,1.0597130176946257
DEV_2445,Therapeutic,2021-03-02,1143,27,1215,0.96,1.0597763761258983
DEV_1720,Surgical,2021-03-05,1133,3,1196,0.75,1.0615176141778226
DEV_3193,Monitoring,2021-03-05,1107,25,1130,0.92,1.0212789660153603
DEV_3372,Surgical,2021-03-06,1210,26,1291,0.77,1.0512396462154527
DEV_8061,Diagnostic,2021-03-07,1166,9,1196,0.89,1.035260601467026
DEV_4948,Diagnostic,2021-03-07,1218,6,1272,0.93,1.049367339859189
DEV_988,Therapeutic,2021-03-10,1148,29,1176,0.86,1.0822342247366596
DEV_1423,Monitoring,2021-03-10,1082,29,1150,0.81,1.0340710885547666
DEV_581,Diagnostic,2021-03-10,1153,3,1207,0.73,1.03678788344449
DEV_4970,Diagnostic,2021-03-10,1213,17,1274,0.7,1.0872013806291336
DEV_9551,Therapeutic,2021-03-11,1266,5,1359,0.89,1.097800590249767
DEV_7491,Therapeutic,2021-03-14,1235,11,1282,0.91,1.0852208504690002
DEV_371,Therapeutic,2021-03-14,1154,9,1192,0.94,1.0213799640415517
DEV_7266,Surgical,2021-03-17,1122,7,1174,0.98,1.0934143993626884
DEV_23,Diagnostic,2021-03-18,1176,15,1239,0.71,1.0359228805476652
DEV_296,Therapeutic,2021-03-19,1151,10,1222,0.83,1.097886201422353
DEV_1422,Surgical,2021-03-20,1167,28,1218,0.86,1.0914985570456417
DEV_1289,Therapeutic,2021-03-22,992,14,1027,0.95,1.0184729493074873
DEV_8537,Monitoring,2021-03-22,1139,25,1197,0.99,1.097007904526784
DEV_9391,Surgical,2021-03-24,991,13,1043,0.98,1.0307383217189703
DEV_5370,Diagnostic,2021-03-24,1258,18,1291,0.76,1.0791653129880268
DEV_7857,Surgical,2021-03-24,1196,8,1279,0.9,1.0780231917213077
DEV_4528,Diagnostic,2021-03-25,1187,27,1259,0.72,1.0574914268928137
DEV_6422,Monitoring,2021-03-26,1233,7,1272,0.98,1.0656516016598772
DEV_6626,Therapeutic,2021-03-26,1145,21,1186,0.87,1.008921998968366
DEV_2598,Surgical,2021-03-27,1222,16,1274,0.86,1.0077125713283295
DEV_4672,Surgical,2021-03-29,1097,20,1174,0.81,1.0213109225165058
DEV_8218,Surgical,2021-03-30,1181,25,1270,0.83,1.071478037051677
DEV_9487,Diagnostic,2021-03-30,1071,21,1098,0.81,1.0797436990374816
DEV_3076,Therapeutic,2021-03-30,1247,14,1279,0.98,1.0579039148123455
DEV_6692,Monitoring,2021-03-31,1246,14,1337,0.95,1.0809089125215148
DEV_2640,Therapeutic,2021-04-01,1126,22,1166,0.88,1.0221464743940618
DEV_5498,Therapeutic,2021-04-01,1152,6,1229,0.83,1.0523637618887405
DEV_3952,Monitoring,2021-04-03,1119,3,1171,0.79,1.0037112010592217
DEV_2895,Monitoring,2021-04-04,1257,23,1296,0.88,1.069237987255261
DEV_639,Diagnostic,2021-04-04,1147,13,1201,0.86,1.0421686506635135
DEV_3501,Monitoring,2021-04-04,1244,9,1323,0.78,0.9999836047373926
DEV_8362,Diagnostic,2021-04-06,1094,25,1173,0.87,1.0059532046533752
DEV_4326,Surgical,2021-04-08,1148,7,1222,0.76,1.0823924118632033
DEV_2833,Surgical,2021-04-08,1078,10,1151,0.88,0.9919152101326868
DEV_7603,Surgical,2021-04-10,1227,15,1294,0.73,1.0561519069554435
DEV_2536,Monitoring,2021-04-10,1067,15,1133,0.95,1.0062937864618893
DEV_1149,Monitoring,2021-04-11,1199,13,1254,0.86,1.0860128223124534
DEV_8253,Therapeutic,2021-04-11,1188,8,1256,0.97,1.0286848515974498
DEV_3464,Therapeutic,2021-04-13,1235,23,1315,1.0,1.0737609835773194
DEV_3782,Monitoring,2021-04-18,1098,9,1131,0.91,0.9995155232380079
DEV_4808,Surgical,2021-04-18,1171,11,1195,0.87,0.9881981188766018
DEV_9400,Monitoring,2021-04-18,1117,9,1195,0.86,1.0434752098277174
DEV_9800,Surgical,2021-04-18,1326,19,1357,0.8,1.0760602850778334
DEV_239,Monitoring,2021-04-19,1164,4,1233,0.91,1.0499035787941224
DEV_4044,Therapeutic,2021-04-22,1144,28,1196,0.95,1.020132525791441
DEV_1122,Monitoring,2021-04-24,1241,28,1269,0.87,1.0659867209996865
DEV_1987,Diagnostic,2021-04-24,1151,16,1197,0.88,1.0558852720512788
DEV_9625,Therapeutic,2021-04-25,1218,25,1261,0.96,1.0745043677674113
DEV_8567,Diagnostic,2021-04-25,1246,29,1272,0.75,1.0648525281018246
DEV_3369,Surgical,2021-04-26,1205,24,1297,0.85,1.0519882810686614
DEV_725,Surgical,2021-04-26,1161,27,1232,0.72,1.0110337337745452
DEV_9233,Therapeutic,2021-04-27,1135,28,1164,0.98,1.0117439714828813
DEV_3389,Surgical,2021-04-27,1111,18,1171,0.91,1.011966530114491
DEV_9149,Therapeutic,2021-04-28,1108,21,1161,0.99,1.0265503048505271
DEV_5576,Therapeutic,2021-04-29,1034,3,1101,0.84,0.9875017506336986
DEV_1540,Surgical,2021-04-29,1121,24,1174,0.94,1.0203593034491933
DEV_6671,Surgical,2021-05-01,1144,4,1234,0.93,1.009916745212207
DEV_5704,Surgical,2021-05-02,1016,8,1040,0.83,0.98348457589325
DEV_6319,Diagnostic,2021-05-02,1103,19,1190,0.9,0.9763778013798622
DEV_5758,Therapeutic,2021-05-03,1213,9,1280,0.78,0.9974592533855554
DEV_1511,Monitoring,2021-05-05,1145,16,1227,0.82,1.0486778043715461
DEV_1343,Monitoring,2021-05-06,1077,5,1140,0.75,1.0200470164129811
DEV_1583,Surgical,2021-05-07,1041,16,1111,0.95,1.0338914650859947
DEV_9731,Therapeutic,2021-05-07,1068,29,1089,0.97,0.9770403143112197
DEV_9595,Diagnostic,2021-05-08,1112,29,1157,0.7,0.9969644913441911
DEV_241,Diagnostic,2021-05-08,1233,7,1281,1.0,1.0185469120013866
DEV_2144,Surgical,2021-05-09,1183,12,1228,0.93,1.0562847949424825
DEV_6457,Therapeutic,2021-05-10,995,13,1060,0.9,0.9669411956091908
DEV_7674,Therapeutic,2021-05-11,1100,10,1179,0.97,0.991962668116593
DEV_2063,Monitoring,2021-05-16,1187,27,1212,0.76,0.9993910733771212
DEV_1732,Monitoring,2021-05-16,1078,6,1122,0.97,0.9646953515431992
DEV_2520,Surgical,2021-05-17,1135,7,1163,0.73,0.98650601720685
DEV_3941,Surgical,2021-05-18,1180,7,1269,0.98,1.0121073443470092
DEV_9106,Surgical,2021-05-19,1118,4,1160,0.94,0.9794710408775075
DEV_3439,Monitoring,2021-05-19,1125,27,1214,0.84,1.019457292174516
DEV_823,Diagnostic,2021-05-20,1161,7,1239,0.97,1.0518020531643222
DEV_9259,Diagnostic,2021-05-20,1123,10,1183,0.79,0.9610024509615226
DEV_8636,Therapeutic,2021-05-21,1192,26,1216,0.8,1.0368021365690154
DEV_1164,Diagnostic,2021-05-23,1056,9,1116,0.97,0.9639880705890632
DEV_9000,Therapeutic,2021-05-23,1169,5,1258,0.81,1.0348173138418855
DEV_8208,Diagnostic,2021-05-24,1079,14,1117,0.84,1.0140589351283362
DEV_4685,Diagnostic,2021-05-24,1058,12,1088,0.71,0.975590901166971
DEV_3085,Diagnostic,2021-05-26,1110,23,1132,0.8,0.9722847682887764
DEV_1604,Surgical,2021-05-27,1159,16,1227,0.73,0.9830724604061423
DEV_9141,Therapeutic,2021-05-27,1080,11,1126,0.79,0.9548817999368683
DEV_5298,Monitoring,2021-05-27,1113,3,1171,0.99,1.014613515694078
DEV_2539,Therapeutic,2021-05-29,1147,14,1176,0.97,0.9935018895595169
DEV_9814,Diagnostic,2021-05-29,1095,19,1170,0.9,0.9636642657574777
DEV_2615,Diagnostic,2021-05-30,1102,19,1154,1.0,1.041197138039464
DEV_3910,Surgical,2021-05-30,1202,29,1291,0.81,1.0020937227609208
DEV_4626,Therapeutic,2021-05-30,1252,12,1319,0.84,1.038384511219803
DEV_8844,Diagnostic,2021-06-02,1179,16,1258,0.93,1.007084384471007
DEV_3907,Monitoring,2021-06-03,1021,27,1069,0.76,0.9488217778735718
DEV_4001,Therapeutic,2021-06-04,1119,22,1185,0.88,0.9945452246320897
DEV_8773,Surgical,2021-06-04,1112,22,1180,0.75,0.9423568709967529
DEV_5931,Monitoring,2021-06-05,1086,21,1149,0.85,0.9476682302496878
DEV_10000,Surgical,2021-06-05,1023,25,1099,0.77,0.9927262785090186
DEV_6129,Monitoring,2021-06-08,1186,9,1229,0.98,1.0116519527214438
DEV_3983,Diagnostic,2021-06-11,1231,4,1279,0.93,1.0017491019246378
DEV_1569,Monitoring,2021-06-13,1165,15,1203,0.85,0.9794215629841947
DEV_2341,Diagnostic,2021-06-13,1100,20,1128,0.71,0.9529614778786208
DEV_6499,Diagnostic,2021-06-17,1136,27,1226,0.88,0.9573849718752963
DEV_3724,Therapeutic,2021-06-18,1176,6,1251,0.94,1.0228167547889409
DEV_9996,Therapeutic,2021-06-18,1205,5,1271,0.78,1.0322221420184665
DEV_4155,Surgical,2021-06-19,1001,26,1025,0.79,0.9512821265652243
DEV_8663,Diagnostic,2021-06-23,1172,14,1225,0.78,0.9854483144831359
DEV_82,Therapeutic,2021-06-23,1212,22,1295,0.79,1.017444832758989
DEV_8929,Therapeutic,2021-06-24,1120,22,1163,0.85,0.9749298392089698
DEV_8157,Surgical,2021-06-29,1110,26,1194,0.76,0.9423324429564961
DEV_4393,Diagnostic,2021-07-02,1047,11,1072,0.82,0.9528371752474053
DEV_7333,Diagnostic,2021-07-05,1153,18,1189,0.77,1.016995036012767
DEV_9910,Therapeutic,2021-07-07,1083,9,1107,0.89,1.0054070273641127
DEV_4111,Diagnostic,2021-07-07,1207,7,1287,1.0,0.9744937857219862
DEV_7675,Diagnostic,2021-07-08,1089,26,1123,0.92,0.9295121497770097
DEV_3294,Surgical,2021-07-08,1129,20,1164,0.83,1.0161924801131255
DEV_6702,Diagnostic,2021-07-09,1121,23,1169,0.77,0.973945802465802
DEV_3826,Diagnostic,2021-07-09,1046,21,1069,0.76,0.9853376750827632
DEV_4923,Therapeutic,2021-07-10,1213,25,1303,0.98,0.9724448644286441
DEV_6930,Therapeutic,2021-07-10,1194,19,1274,0.77,0.9962527397878806
DEV_3696,Monitoring,2021-07-11,1073,29,1129,0.8,0.946677801019709
DEV_3932,Surgical,2021-07-15,1157,8,1197,0.95,0.9859748086008748
DEV_4984,Diagnostic,2021-07-15,1132,18,1179,0.95,1.0103638410104834
DEV_9352,Diagnostic,2021-07-16,1087,8,1115,0.87,0.9342072072837806
DEV_9408,Diagnostic,2021-07-16,1072,19,1137,0.89,1.0039761284990338
DEV_3404,Therapeutic,2021-07-16,1104,16,1144,0.75,0.9417349936211056
DEV_2328,Monitoring,2021-07-17,1160,14,1216,0.8,1.017148008900525
DEV_8877,Monitoring,2021-07-17,1244,10,1312,0.71,0.9989753223903668
DEV_9962,Monitoring,2021-07-18,1136,17,1200,1.0,0.9997452769720653
DEV_845,Surgical,2021-07-18,1106,14,1146,0.7,0.9950467160388679
DEV_5618,Diagnostic,2021-07-19,1097,26,1160,0.87,0.9912535352869213
DEV_2911,Therapeutic,2021-07-22,1151,29,1191,0.92,0.9916523829430982
DEV_9282,Therapeutic,2021-07-23,1163,27,1195,0.85,0.9469835436332977
DEV_9479,Therapeutic,2021-07-24,1059,12,1131,0.86,0.9540625301994742
DEV_7509,Surgical,2021-07-24,1187,26,1238,0.97,0.9348629197276253
DEV_7236,Surgical,2021-07-25,1066,19,1100,0.96,0.9999291589864329
DEV_6465,Diagnostic,2021-07-25,1039,8,1120,0.8,0.9903342873636585
DEV_7306,Diagnostic,2021-07-28,1185,23,1233,0.94,0.9744252485019896
DEV_2542,Surgical,2021-07-30,1102,11,1159,0.79,0.9357349588970229
DEV_2076,Monitoring,2021-08-01,1024,8,1047,0.96,0.9301333970868363
DEV_4774,Monitoring,2021-08-01,1068,6,1108,0.73,0.9133169303997803
DEV_5058,Monitoring,2021-08-01,1021,19,1100,0.93,0.9309625118508272
DEV_8508,Diagnostic,2021-08-01,1093,13,1179,0.91,0.9620409768835838
DEV_900,Monitoring,2021-08-01,1062,12,1112,0.81,0.9508938819033025
DEV_6527,Surgical,2021-08-02,1076,12,1161,0.71,0.9218562910371939
DEV_2056,Monitoring,2021-08-02,1141,6,1194,0.78,0.9498971129864705
DEV_8344,Diagnostic,2021-08-03,1022,10,1076,0.98,0.9255628583363373
DEV_2416,Diagnostic,2021-08-05,1207,26,1281,0.84,0.9830807583010664
DEV_1458,Therapeutic,2021-08-06,1107,8,1194,0.91,0.968508532998651
DEV_8973,Therapeutic,2021-08-08,1119,25,1147,0.9,0.9744978168151702
DEV_3670,Therapeutic,2021-08-09,1115,16,1203,0.91,1.0013662899529259
DEV_1148,Diagnostic,2021-08-09,1087,25,1164,0.99,0.9730944081192957
DEV_7790,Diagnostic,2021-08-10,1090,28,1127,0.97,0.9827320097870543
DEV_7951,Monitoring,2021-08-13,1097,26,1179,0.79,0.9796997591905211
DEV_850,Diagnostic,2021-08-15,1183,27,1252,0.71,0.985489440598806
DEV_1600,Surgical,2021-08-18,1242,5,1316,0.97,0.975227075994632
DEV_1593,Therapeutic,2021-08-18,1200,7,1279,0.76,0.9925480477234548
DEV_7221,Therapeutic,2021-08-19,1126,10,1207,0.82,0.9892709035085796
DEV_8614,Diagnostic,2021-08-20,1085,19,1140,0.86,0.9735498805384001
DEV_3357,Diagnostic,2021-08-22,1132,23,1207,0.86,0.9423861240863555
DEV_3451,Therapeutic,2021-08-24,1077,29,1159,0.85,0.9330525627163906
DEV_6344,Diagnostic,2021-08-24,1027,7,1098,0.98,0.925971133678873
DEV_6112,Diagnostic,2021-08-24,1115,5,1169,0.84,0.9597303669135232
DEV_7870,Therapeutic,2021-08-25,1101,16,1163,0.92,0.9220420359627655
DEV_328,Monitoring,2021-08-27,1113,5,1149,0.8,0.925436704728164
DEV_4505,Therapeutic,2021-08-27,1178,23,1215,0.89,0.9297961454672399
DEV_3397,Therapeutic,2021-09-02,1127,18,1175,0.73,0.9327156938927695
DEV_1760,Monitoring,2021-09-03,982,29,1040,0.84,0.9115043038945426
DEV_8678,Diagnostic,2021-09-05,1083,25,1159,0.75,0.9087492293357337
DEV_2549,Diagnostic,2021-09-06,1188,16,1272,0.93,0.977141346063991
DEV_5686,Monitoring,2021-09-07,1103,11,1138,0.75,0.9101954217545501
DEV_9580,Diagnostic,2021-09-07,1110,22,1165,0.72,0.9434780528895584
DEV_4182,Surgical,2021-09-10,1134,9,1164,0.94,0.9355679619984634
DEV_1900,Diagnostic,2021-09-11,1177,9,1209,0.81,0.9972067882600077
DEV_6502,Monitoring,2021-09-13,1029,13,1067,0.92,0.9061334620983967
DEV_7143,Monitoring,2021-09-14,1039,15,1118,0.91,0.9095485017914615
DEV_1981,Surgical,2021-09-15,1072,20,1153,0.96,0.9134805442686431
DEV_1003,Surgical,2021-09-15,1055,5,1077,0.79,0.9096932721113677
DEV_7585,Therapeutic,2021-09-16,1221,18,1276,0.77,0.9711480169892036
DEV_869,Monitoring,2021-09-18,1149,4,1240,0.87,0.9878399725067204
DEV_1690,Therapeutic,2021-09-18,1219,7,1247,0.95,0.9770929527929361
DEV_5827,Therapeutic,2021-09-21,1135,6,1221,0.75,0.9217446038896492
DEV_8977,Diagnostic,2021-09-21,1093,11,1135,0.74,0.9644528924858764
DEV_2875,Therapeutic,2021-09-21,1080,4,1152,0.94,0.9165891727627495
DEV_3819,Monitoring,2021-09-21,1164,16,1206,0.7,0.9398292363356887
DEV_5287,Therapeutic,2021-09-22,1239,5,1304,0.74,0.9630549314381606
DEV_7310,Diagnostic,2021-09-23,1164,18,1213,0.75,0.9715954637419945
DEV_7696,Surgical,2021-09-23,1037,15,1098,0.7,0.9064249070532273
DEV_3400,Therapeutic,2021-09-23,1143,14,1209,0.87,0.9392949482946176
DEV_5490,Surgical,2021-09-23,1162,23,1246,0.94,0.9559017694024818
DEV_8950,Monitoring,2021-09-23,1182,7,1209,0.82,0.9606839193284485
DEV_1948,Diagnostic,2021-09-25,1174,28,1249,0.98,0.9620736867477208
DEV_8664,Surgical,2021-09-26,1101,11,1175,0.98,0.9181286656809776
DEV_8949,Therapeutic,2021-09-30,1064,22,1091,0.97,0.9508054386648407
DEV_6714,Diagnostic,2021-09-30,1147,28,1192,0.8,0.9523579425296387
DEV_3955,Diagnostic,2021-10-01,1034,17,1095,0.99,0.9081128838929343
DEV_6978,Surgical,2021-10-01,1203,13,1258,0.93,0.999338245657393
DEV_6917,Monitoring,2021-10-02,1135,28,1158,0.76,0.9348818615552223
DEV_9298,Monitoring,2021-10-05,1131,25,1167,0.77,0.9812469410868414
DEV_8638,Monitoring,2021-10-06,1169,17,1225,0.85,0.9457847213809771
DEV_8047,Surgical,2021-10-06,1271,16,1369,1.0,0.9909105517944969
DEV_3606,Monitoring,2021-10-06,1089,11,1144,0.94,0.9234516957810761
DEV_9096,Therapeutic,2021-10-08,1110,27,1178,0.83,0.9370417052498066
DEV_7556,Therapeutic,2021-10-08,1190,21,1214,0.79,0.9865167899164003
DEV_3795,Monitoring,2021-10-09,1170,6,1197,0.77,0.9507330391892765
DEV_5607,Monitoring,2021-10-11,1145,14,1228,0.78,0.9627620218522407
DEV_6846,Therapeutic,2021-10-11,1178,8,1238,0.94,0.9578307150271442
DEV_2499,Monitoring,2021-10-11,1233,19,1278,0.92,1.0060725894810894
DEV_9729,Diagnostic,2021-10-13,1107,5,1177,0.89,0.9103172136368243
DEV_359,Surgical,2021-10-13,1184,6,1267,0.81,0.9868228993842336
DEV_6551,Surgical,2021-10-13,1135,13,1193,0.79,0.9668475600331499
DEV_3738,Surgical,2021-10-16,1162,11,1252,0.74,0.9354791694808375
DEV_6038,Therapeutic,2021-10-16,1223,14,1270,0.98,0.974997125813318
DEV_5619,Therapeutic,2021-10-17,1261,18,1359,0.83,0.9909851800680517
DEV_6463,Therapeutic,2021-10-17,1060,3,1088,0.86,0.9119344274006624
DEV_2132,Surgical,2021-10-18,1180,3,1238,0.75,1.0092204841382082
DEV_1471,Surgical,2021-10-18,1149,9,1216,0.71,0.966415784532393
DEV_4168,Therapeutic,2021-10-19,1262,14,1300,0.99,0.996820867423039
DEV_1507,Therapeutic,2021-10-19,1179,3,1261,0.89,0.9781852641584022
DEV_231,Diagnostic,2021-10-20,1145,9,1184,0.95,0.9492241614449267
DEV_3324,Diagnostic,2021-10-20,1103,26,1136,0.78,0.9664403534716814
DEV_3905,Monitoring,2021-10-21,1106,20,1143,0.85,0.9729422336212284
DEV_3527,Diagnostic,2021-10-23,1177,18,1253,0.99,0.9461530780308425
DEV_1085,Diagnostic,2021-10-24,1294,28,1357,0.88,0.9793098454355799
DEV_5708,Therapeutic,2021-10-24,1142,29,1179,0.81,1.0041603111909858
DEV_5042,Diagnostic,2021-10-24,1195,4,1278,0.79,0.9969138209244938
DEV_1700,Therapeutic,2021-10-26,1187,17,1272,0.89,0.9448847035273339
DEV_6404,Monitoring,2021-10-27,1142,15,1228,0.88,0.973648865934092
DEV_5737,Monitoring,2021-10-31,1171,18,1262,0.78,0.9624351717100059
DEV_1211,Surgical,2021-11-01,1184,21,1238,0.98,0.9589252834518244
DEV_5135,Monitoring,2021-11-01,1090,19,1137,0.96,0.936058994006477
DEV_8098,Therapeutic,2021-11-02,1135,16,1170,0.7,0.951029642008675
DEV_2560,Diagnostic,2021-11-04,1275,19,1365,0.74,1.0123621834089829
DEV_7109,Diagnostic,2021-11-04,1101,9,1171,0.8,0.9490247266951173
DEV_6976,Therapeutic,2021-11-05,1151,25,1234,0.92,0.9453836352152615
DEV_9834,Surgical,2021-11-05,1141,25,1214,0.99,0.9288430100951918
DEV_4244,Monitoring,2021-11-07,1203,7,1242,0.79,1.0172734087244037
DEV_3084,Surgical,2021-11-07,1081,5,1165,0.74,0.9446326487868133
DEV_401,Therapeutic,2021-11-08,1131,7,1201,0.89,0.9607185237298815
DEV_5755,Therapeutic,2021-11-09,1228,7,1272,0.8,1.0003555086657592
DEV_2529,Therapeutic,2021-11-10,1251,23,1337,0.83,0.9520432890472722
DEV_404,Surgical,2021-11-11,1243,7,1314,0.89,1.0072981211386614
DEV_14,Monitoring,2021-11-11,1182,15,1265,0.99,0.9979971042285574
DEV_3039,Monitoring,2021-11-11,1106,13,1140,0.79,0.9461740994777618
DEV_4193,Therapeutic,2021-11-15,1238,16,1298,0.99,1.0047276171445034
DEV_4631,Surgical,2021-11-16,1225,10,1259,0.87,1.0227283518290113
DEV_1174,Monitoring,2021-11-17,1287,20,1339,0.7,1.0273030760401316
DEV_9016,Monitoring,2021-11-17,1173,21,1248,0.76,0.9611519878176691
DEV_3691,Diagnostic,2021-11-18,1193,24,1217,0.91,0.9949280832862385
DEV_4466,Therapeutic,2021-11-18,1239,29,1300,0.74,1.0157235609091646
DEV_5759,Surgical,2021-11-21,1278,13,1378,0.83,0.9682085066640144
DEV_3442,Surgical,2021-11-21,1185,21,1228,0.96,0.9501061616545021
DEV_3838,Diagnostic,2021-11-22,1186,22,1227,0.95,1.012173395381087
DEV_7205,Therapeutic,2021-11-22,1172,17,1204,0.82,0.9800665166996297
DEV_4125,Therapeutic,2021-11-22,1225,22,1307,0.82,0.9840393164537515
