Monthly_Demand,Lead_Time,Stock_Level,Supplier_Reliability,Seasonality_Factor,Year,Month,Day,Weekday,Quarter,Device_Type_Monitoring,Device_Type_Surgical,Device_Type_Therapeutic
1592,4,1623,0.87,0.9303278654937,2024,11,7,6,4,1.0,0.0,0.0
1594,6,1664,0.97,0.9146288664955008,2024,11,7,6,4,1.0,0.0,0.0
1769,25,1834,0.86,0.9888624717759954,2024,11,9,1,4,0.0,1.0,0.0
1788,5,1881,0.97,0.9761726118701234,2024,11,9,1,4,0.0,1.0,0.0
1691,22,1751,0.86,0.9764856561954296,2024,11,11,3,4,0.0,0.0,1.0
1507,11,1609,0.79,0.9058312476395975,2024,11,12,4,4,0.0,0.0,0.0
1712,17,1757,0.87,1.0029301643749422,2024,11,13,5,4,0.0,0.0,1.0
1698,29,1759,0.89,0.9409734866859992,2024,11,14,6,4,0.0,1.0,0.0
1622,9,1697,0.92,0.9366779065325012,2024,11,15,7,4,1.0,0.0,0.0
1718,17,1790,0.81,0.9834150312882788,2024,11,16,1,4,0.0,1.0,0.0
1811,16,1851,0.92,0.9933755756475804,2024,11,16,1,4,0.0,0.0,0.0
1704,19,1769,0.76,0.9597846434071208,2024,11,16,1,4,1.0,0.0,0.0
1773,14,1898,0.91,0.9988119413650718,2024,11,16,1,4,0.0,0.0,1.0
1766,29,1832,0.99,0.9499508626475124,2024,11,18,3,4,0.0,1.0,0.0
1705,12,1835,0.98,0.9443357617804208,2024,11,18,3,4,1.0,0.0,0.0
1615,12,1666,0.83,0.9628043541034582,2024,11,18,3,4,0.0,0.0,0.0
1765,5,1861,0.91,0.9777131474637426,2024,11,18,3,4,0.0,0.0,0.0
1597,26,1680,0.86,0.9104731968112368,2024,11,19,4,4,0.0,0.0,1.0
1621,20,1655,0.86,0.911832856693701,2024,11,19,4,4,0.0,0.0,0.0
1693,16,1780,0.78,0.9775624869091268,2024,11,20,5,4,0.0,0.0,1.0
1747,3,1849,0.79,0.9914737231005162,2024,11,20,5,4,0.0,0.0,1.0
1600,11,1658,0.94,0.9132059634012484,2024,11,22,7,4,0.0,0.0,0.0
1733,16,1837,0.84,0.9545234475799022,2024,11,22,7,4,1.0,0.0,0.0
1693,10,1818,0.79,0.969399515891042,2024,11,25,3,4,0.0,1.0,0.0
1645,23,1684,0.71,0.9400756794278448,2024,11,26,4,4,0.0,0.0,1.0
1693,5,1740,0.94,0.9642631322825584,2024,11,26,4,4,0.0,1.0,0.0
1750,12,1827,1.0,0.9955660687553088,2024,11,27,5,4,0.0,0.0,0.0
1693,20,1820,0.95,0.9771043532211616,2024,11,28,6,4,0.0,0.0,0.0
1829,16,1882,1.0,0.9980009432884228,2024,11,28,6,4,0.0,0.0,0.0
1630,17,1749,0.97,0.9429260161836336,2024,11,30,1,4,0.0,0.0,0.0
1658,29,1728,0.98,0.9444756506797024,2024,11,30,1,4,0.0,1.0,0.0
1782,5,1825,0.77,0.96373057697798,2024,11,30,1,4,0.0,0.0,0.0
1696,6,1749,0.94,0.9450179440770452,2024,12,1,2,4,0.0,0.0,1.0
1778,5,1826,0.79,1.0005256872810733,2024,12,1,2,4,1.0,0.0,0.0
1595,13,1686,0.92,0.9203109612589176,2024,12,1,2,4,0.0,1.0,0.0
1794,28,1887,0.8,0.9963754963364352,2024,12,4,5,4,1.0,0.0,0.0
1770,24,1861,0.99,0.9693261512379914,2024,12,5,6,4,0.0,0.0,0.0
1731,5,1781,0.99,0.9906251649235676,2024,12,6,7,4,0.0,0.0,0.0
1899,19,2019,0.79,1.0121554682005398,2024,12,7,1,4,0.0,0.0,1.0
1722,28,1858,0.86,0.9657200510287188,2024,12,12,6,4,0.0,0.0,0.0
1626,9,1723,0.82,0.943283631157392,2024,12,13,7,4,1.0,0.0,0.0
1617,11,1704,0.87,0.9306076051044292,2024,12,13,7,4,0.0,1.0,0.0
1571,5,1607,0.83,0.95177932510048,2024,12,13,7,4,0.0,1.0,0.0
1707,8,1821,0.79,0.9997204748194604,2024,12,17,4,4,0.0,0.0,1.0
1759,13,1882,0.99,0.9596895501670686,2024,12,17,4,4,0.0,1.0,0.0
1799,21,1865,0.95,1.008104406604536,2024,12,18,5,4,0.0,1.0,0.0
1668,15,1741,0.95,0.9843145038945252,2024,12,19,6,4,0.0,0.0,0.0
1828,19,1971,0.74,0.9975954057489752,2024,12,19,6,4,0.0,0.0,0.0
1762,7,1820,0.76,1.006588911513087,2024,12,23,3,4,0.0,1.0,0.0
1606,20,1670,0.75,0.9654106290142128,2024,12,25,5,4,0.0,0.0,0.0
1725,10,1801,0.72,1.0116145789574398,2024,12,26,6,4,1.0,0.0,0.0
1591,26,1701,0.78,0.9459709965089138,2024,12,26,6,4,1.0,0.0,0.0
1786,8,1867,0.98,1.0197993421475595,2024,12,27,7,4,0.0,0.0,0.0
1789,7,1843,1.0,0.9836899106296404,2024,12,28,1,4,0.0,0.0,1.0
1649,4,1772,0.99,0.9668956982850476,2024,12,28,1,4,0.0,1.0,0.0
1972,17,2123,0.94,1.019600611653484,2024,12,30,3,4,0.0,0.0,0.0
1897,3,1948,0.72,0.9993286459421944,2024,12,30,3,4,1.0,0.0,0.0
1738,19,1828,0.89,1.014936075985056,2024,12,30,3,4,0.0,0.0,1.0
1728,27,1792,0.88,0.9469597652295588,2024,12,31,4,4,1.0,0.0,0.0
1735,22,1852,0.71,1.0190508151878044,2025,1,2,6,1,1.0,0.0,0.0
1670,11,1760,0.83,0.997204576297567,2025,1,4,1,1,0.0,1.0,0.0
1640,11,1676,1.0,0.9838213280778916,2025,1,6,3,1,0.0,0.0,0.0
1762,16,1890,0.76,0.9635100261750862,2025,1,6,3,1,0.0,1.0,0.0
1752,19,1840,0.84,1.0323073762280703,2025,1,7,4,1,0.0,0.0,0.0
1703,17,1755,0.79,0.979415491595054,2025,1,11,1,1,1.0,0.0,0.0
1848,26,1929,0.93,1.0424869468668438,2025,1,11,1,1,0.0,0.0,1.0
1847,5,1925,0.94,1.034873601124752,2025,1,11,1,1,1.0,0.0,0.0
1848,19,1894,0.71,1.0318955673614718,2025,1,11,1,1,1.0,0.0,0.0
1706,29,1791,0.8,0.956235343775498,2025,1,12,2,1,1.0,0.0,0.0
1649,22,1776,0.89,0.9494301760097206,2025,1,12,2,1,0.0,1.0,0.0
1768,19,1851,0.93,1.0069294936836617,2025,1,12,2,1,1.0,0.0,0.0
1803,14,1850,0.95,1.0117090631805534,2025,1,13,3,1,0.0,1.0,0.0
1794,18,1840,0.78,1.0243468005795184,2025,1,13,3,1,0.0,1.0,0.0
1757,8,1861,0.91,1.0270340788874814,2025,1,14,4,1,0.0,0.0,1.0
1855,28,1955,0.98,1.0311689807773117,2025,1,18,1,1,1.0,0.0,0.0
1803,5,1936,0.97,0.9771421715901488,2025,1,19,2,1,0.0,1.0,0.0
1792,29,1863,0.84,1.042709423675844,2025,1,20,3,1,0.0,1.0,0.0
1724,3,1815,0.87,0.9729370288215692,2025,1,21,4,1,0.0,0.0,1.0
1838,8,1934,0.78,0.9824973117054884,2025,1,21,4,1,0.0,0.0,1.0
1737,6,1863,0.72,0.9916053173528075,2025,1,24,7,1,0.0,1.0,0.0
1768,10,1852,0.74,0.974596561935006,2025,1,24,7,1,0.0,0.0,1.0
1879,11,1983,0.98,1.0547477267465013,2025,1,25,1,1,0.0,1.0,0.0
1870,29,1918,0.96,1.020635832839514,2025,1,25,1,1,0.0,0.0,0.0
1765,9,1868,0.9,1.01280679434611,2025,1,26,2,1,0.0,0.0,1.0
1782,27,1921,0.78,0.9850462408050829,2025,1,28,4,1,0.0,0.0,1.0
1760,3,1876,0.91,1.0453685393321104,2025,1,30,6,1,0.0,1.0,0.0
1781,21,1827,1.0,0.975434065780823,2025,1,30,6,1,0.0,0.0,0.0
1817,7,1875,0.74,1.0287822333045054,2025,1,31,7,1,0.0,1.0,0.0
1707,8,1834,0.82,0.9685686150519608,2025,2,1,1,1,0.0,1.0,0.0
1836,14,1930,0.89,1.0075548151119804,2025,2,2,2,1,0.0,0.0,0.0
1654,11,1783,0.89,0.9678890000861574,2025,2,3,3,1,0.0,0.0,1.0
1883,9,1973,0.76,0.9956821945482962,2025,2,3,3,1,0.0,0.0,0.0
1813,23,1887,0.79,1.058609484285461,2025,2,4,4,1,0.0,1.0,0.0
1788,4,1836,0.8,0.975313325157457,2025,2,5,5,1,0.0,0.0,0.0
1752,15,1827,0.88,0.983421960041382,2025,2,6,6,1,1.0,0.0,0.0
1821,23,1935,0.99,1.0585218785624335,2025,2,6,6,1,0.0,0.0,1.0
1819,13,1926,0.84,0.9808733194452196,2025,2,7,7,1,0.0,0.0,1.0
1818,16,1959,0.85,1.000943608653781,2025,2,9,2,1,0.0,0.0,0.0
1915,25,1958,0.9,1.038579340980785,2025,2,10,3,1,1.0,0.0,0.0
1802,6,1839,0.93,1.0145006472241764,2025,2,10,3,1,0.0,0.0,1.0
1844,19,1971,0.72,1.0455945432735578,2025,2,11,4,1,1.0,0.0,0.0
1846,7,1969,0.77,1.0363977163602027,2025,2,12,5,1,0.0,0.0,1.0
1888,20,1998,0.86,1.0732756002814507,2025,2,13,6,1,0.0,1.0,0.0
1831,27,1917,0.88,0.988959932981596,2025,2,16,2,1,0.0,0.0,1.0
1826,18,1873,0.94,0.998033210554108,2025,2,16,2,1,1.0,0.0,0.0
1786,14,1862,0.85,0.9961071818337588,2025,2,16,2,1,0.0,0.0,0.0
1950,24,2058,0.88,1.0589646554158314,2025,2,19,5,1,1.0,0.0,0.0
1927,6,2040,0.75,1.0617512212269309,2025,2,20,6,1,0.0,0.0,0.0
1854,16,1919,0.94,1.0034346893395347,2025,2,20,6,1,0.0,0.0,0.0
1932,22,1993,0.71,1.0476806713843905,2025,2,24,3,1,0.0,1.0,0.0
1805,26,1927,0.87,1.0507970318466793,2025,2,25,4,1,0.0,1.0,0.0
1815,4,1887,0.72,1.0027085619692628,2025,2,25,4,1,0.0,1.0,0.0
1917,12,1974,0.89,1.0620915905917685,2025,2,25,4,1,0.0,1.0,0.0
1806,11,1943,0.79,1.0147412386157446,2025,2,26,5,1,0.0,0.0,1.0
1882,26,1920,0.88,0.9828274800124758,2025,2,27,6,1,0.0,0.0,0.0
1799,16,1900,0.71,1.0007672171373914,2025,2,28,7,1,0.0,0.0,1.0
1837,14,1981,0.76,1.0784754243292247,2025,3,5,5,1,0.0,0.0,1.0
1803,23,1857,0.96,1.00790755911934,2025,3,8,1,1,0.0,1.0,0.0
1921,16,2034,0.84,1.0593895759800054,2025,3,9,2,1,0.0,1.0,0.0
1861,15,1989,0.75,1.0087236596907034,2025,3,10,3,1,0.0,0.0,0.0
1835,13,1941,0.86,1.009655216913139,2025,3,11,4,1,0.0,0.0,1.0
1918,11,2022,0.76,1.0112771045781708,2025,3,12,5,1,0.0,1.0,0.0
1852,9,1962,0.75,1.0378534512426698,2025,3,13,6,1,1.0,0.0,0.0
1964,17,2093,0.79,1.083288649005751,2025,3,13,6,1,1.0,0.0,0.0
1871,5,1976,0.86,1.0263740093590004,2025,3,14,7,1,0.0,1.0,0.0
1953,17,2064,0.92,1.0832242386054307,2025,3,15,1,1,1.0,0.0,0.0
1823,13,1883,0.81,1.022831349373525,2025,3,15,1,1,0.0,1.0,0.0
2062,20,2109,0.87,1.0860416035046756,2025,3,15,1,1,0.0,1.0,0.0
2043,27,2143,0.7,1.0716745214269194,2025,3,16,2,1,1.0,0.0,0.0
1941,22,1999,0.72,1.0568108566115135,2025,3,16,2,1,0.0,0.0,0.0
1956,23,2065,0.76,1.063821059348286,2025,3,16,2,1,0.0,1.0,0.0
1926,11,1995,0.78,1.057754214750028,2025,3,18,4,1,0.0,0.0,1.0
1773,7,1867,0.89,1.005109422854284,2025,3,19,5,1,0.0,0.0,1.0
1889,5,2028,0.96,0.9961013457790812,2025,3,19,5,1,0.0,1.0,0.0
1889,8,1997,0.8,1.021541625829977,2025,3,21,7,1,0.0,0.0,1.0
1888,23,2030,0.82,1.0374014798409985,2025,3,22,1,1,0.0,0.0,0.0
2020,19,2062,0.96,1.0594473340590018,2025,3,22,1,1,0.0,0.0,1.0
1901,15,1940,0.72,1.0660170860356633,2025,3,24,3,1,0.0,1.0,0.0
1796,7,1918,0.83,1.0156654012793749,2025,3,27,6,1,0.0,0.0,0.0
1858,5,1929,0.89,1.0414903916335496,2025,3,31,3,1,0.0,0.0,0.0
1938,18,1992,0.99,1.05805260017702,2025,3,31,3,1,0.0,0.0,1.0
1899,26,2050,0.79,1.0324047506725056,2025,4,2,5,2,0.0,0.0,1.0
1989,5,2043,0.99,1.081847577793161,2025,4,2,5,2,1.0,0.0,0.0
1785,11,1838,0.71,1.0349296185733945,2025,4,3,6,2,0.0,0.0,1.0
1866,29,2004,0.84,1.050108595301142,2025,4,4,7,2,0.0,1.0,0.0
1908,23,1978,0.79,1.0867499491992492,2025,4,5,1,2,0.0,1.0,0.0
1905,21,1997,0.86,1.0430342620738384,2025,4,5,1,2,0.0,1.0,0.0
1819,3,1861,0.78,1.021533728996188,2025,4,6,2,2,1.0,0.0,0.0
1839,18,1913,0.99,1.0212450748832176,2025,4,7,3,2,1.0,0.0,0.0
1927,15,1972,0.87,1.042247270432826,2025,4,7,3,2,0.0,0.0,0.0
1964,14,2089,0.74,1.0757497580393578,2025,4,7,3,2,0.0,0.0,1.0
1915,21,2062,0.71,1.0551129201898606,2025,4,8,4,2,0.0,0.0,1.0
1916,9,1999,0.7,1.0375444602936352,2025,4,9,5,2,1.0,0.0,0.0
1930,24,1968,0.95,1.0686711428024402,2025,4,10,6,2,0.0,1.0,0.0
1979,12,2079,0.99,1.0816880931720827,2025,4,11,7,2,0.0,1.0,0.0
1960,4,2044,0.72,1.0771998580988098,2025,4,12,1,2,0.0,0.0,0.0
1947,17,2025,0.9,1.08203254951996,2025,4,13,2,2,0.0,0.0,0.0
1837,21,1914,0.8,1.0785188261525205,2025,4,15,4,2,0.0,0.0,1.0
1838,7,1984,0.77,1.0049413693975495,2025,4,17,6,2,0.0,0.0,0.0
1842,4,1921,0.9,1.0309784379360476,2025,4,17,6,2,0.0,0.0,1.0
1938,15,2055,0.83,1.0221391919943548,2025,4,19,1,2,0.0,1.0,0.0
2056,25,2209,0.98,1.0873268242379752,2025,4,19,1,2,0.0,1.0,0.0
1891,18,2020,1.0,1.048730093564008,2025,4,19,1,2,0.0,0.0,0.0
1987,23,2124,0.73,1.056091328043344,2025,4,19,1,2,0.0,0.0,1.0
1988,22,2130,0.83,1.0939472090422009,2025,4,20,2,2,0.0,1.0,0.0
1815,16,1938,0.8,1.0334146513111602,2025,4,20,2,2,0.0,1.0,0.0
2035,23,2179,0.73,1.0932132677509812,2025,4,20,2,2,1.0,0.0,0.0
1839,18,1877,0.76,1.0035554059892042,2025,4,21,3,2,0.0,1.0,0.0
1882,11,1960,0.75,1.0827937545478306,2025,4,23,5,2,0.0,0.0,0.0
1918,9,2033,0.76,1.0642534892497324,2025,4,24,6,2,1.0,0.0,0.0
2005,10,2151,0.86,1.0980527755968754,2025,4,24,6,2,1.0,0.0,0.0
2046,12,2147,0.72,1.090921700114464,2025,4,24,6,2,1.0,0.0,0.0
1962,16,2053,0.84,1.013250577296848,2025,4,24,6,2,0.0,0.0,0.0
1912,22,2027,0.97,1.0799190443350657,2025,4,25,7,2,0.0,0.0,1.0
2061,27,2195,0.8,1.0978044068397952,2025,4,26,1,2,0.0,0.0,1.0
2033,16,2175,0.81,1.0915870287585356,2025,4,27,2,2,0.0,0.0,1.0
2038,20,2088,0.91,1.07701498079059,2025,4,28,3,2,0.0,0.0,1.0
1866,3,2000,0.79,1.0136748141466556,2025,4,29,4,2,0.0,0.0,0.0
2080,3,2223,0.85,1.0931072860316475,2025,4,29,4,2,0.0,1.0,0.0
1878,29,1940,0.81,1.0468951297661548,2025,5,3,1,2,0.0,1.0,0.0
1951,16,2057,0.82,1.0632297644259123,2025,5,5,3,2,0.0,0.0,1.0
1890,14,2032,0.91,1.0213767494789474,2025,5,6,4,2,0.0,0.0,0.0
1888,7,2026,0.92,1.0238761092773645,2025,5,6,4,2,0.0,1.0,0.0
1933,16,2053,0.75,1.0912808272247772,2025,5,9,7,2,0.0,0.0,0.0
1962,9,2084,0.76,1.078915206055623,2025,5,9,7,2,0.0,0.0,0.0
1940,25,2057,0.79,1.089718863856924,2025,5,9,7,2,0.0,1.0,0.0
1948,18,2000,0.87,1.0912473323409932,2025,5,10,1,2,0.0,0.0,1.0
1834,3,1912,0.72,1.0021083600227805,2025,5,10,1,2,1.0,0.0,0.0
1986,18,2042,0.97,1.0082130189193752,2025,5,10,1,2,0.0,0.0,0.0
2004,6,2120,0.88,1.0857139831021418,2025,5,10,1,2,0.0,0.0,1.0
1848,17,1920,0.97,1.0029161704796143,2025,5,12,3,2,0.0,1.0,0.0
1823,7,1963,0.73,1.0184731138981045,2025,5,13,4,2,0.0,0.0,1.0
1833,5,1927,0.78,1.0402649221628884,2025,5,13,4,2,1.0,0.0,0.0
1863,20,1959,0.97,1.036339370993798,2025,5,14,5,2,0.0,0.0,0.0
1875,25,1981,0.71,1.0063318483189354,2025,5,15,6,2,1.0,0.0,0.0
1788,9,1921,0.88,1.011060747530327,2025,5,15,6,2,0.0,0.0,0.0
1892,22,2005,0.74,1.008882173230714,2025,5,16,7,2,0.0,0.0,0.0
2030,12,2083,0.71,1.0648517144791432,2025,5,17,1,2,0.0,0.0,0.0
1962,18,2073,0.82,1.0431639698423565,2025,5,17,1,2,0.0,1.0,0.0
1967,22,2026,0.84,1.0812346638800616,2025,5,20,4,2,0.0,0.0,1.0
1995,7,2043,0.7,1.0621468246177082,2025,5,20,4,2,0.0,1.0,0.0
1856,7,1954,0.92,1.0107953936522427,2025,5,20,4,2,0.0,0.0,1.0
1941,8,2070,0.91,1.0405810842847565,2025,5,29,6,2,0.0,0.0,0.0
1942,21,2035,0.96,1.019874417153362,2025,5,29,6,2,0.0,0.0,1.0
2037,6,2131,0.93,1.0687557957255718,2025,5,31,1,2,0.0,1.0,0.0
2032,15,2178,0.83,1.0537663357334648,2025,6,1,2,2,0.0,1.0,0.0
1811,28,1942,0.9,0.9990082947113392,2025,6,1,2,2,0.0,0.0,1.0
2007,19,2147,1.0,1.0486363060332131,2025,6,2,3,2,0.0,0.0,0.0
1861,22,1991,0.75,0.9910622555147662,2025,6,2,3,2,0.0,0.0,1.0
1924,15,1998,0.93,1.0685378245488264,2025,6,4,5,2,1.0,0.0,0.0
1974,29,2105,0.77,1.0762732771364285,2025,6,4,5,2,1.0,0.0,0.0
1918,6,1999,0.87,1.0409003813133733,2025,6,4,5,2,0.0,1.0,0.0
1845,27,1909,0.74,0.992265290848628,2025,6,4,5,2,0.0,1.0,0.0
1857,9,1948,0.9,1.0168405741384747,2025,6,6,7,2,0.0,0.0,1.0
1829,3,1909,0.73,0.9851477031793864,2025,6,10,4,2,0.0,0.0,1.0
1893,4,2018,0.9,1.0129894141778537,2025,6,13,7,2,0.0,0.0,1.0
1876,23,1948,0.87,1.0544924959315023,2025,6,14,1,2,0.0,0.0,0.0
1857,24,1898,0.73,1.0267714322434354,2025,6,15,2,2,0.0,0.0,1.0
2020,14,2115,0.99,1.077944544936798,2025,6,15,2,2,0.0,1.0,0.0
1926,24,2013,0.96,1.0489866761629922,2025,6,15,2,2,0.0,0.0,1.0
1906,12,2021,0.8,1.0554411482721036,2025,6,16,3,2,0.0,1.0,0.0
1866,18,1982,0.86,0.9809736657351156,2025,6,22,2,2,0.0,1.0,0.0
1997,4,2140,0.74,1.0723906542024635,2025,6,24,4,2,1.0,0.0,0.0
1835,18,1967,0.9,1.055335184508412,2025,6,24,4,2,1.0,0.0,0.0
2018,11,2149,0.93,1.0681324630382054,2025,6,24,4,2,0.0,1.0,0.0
1819,7,1941,0.7,1.017380576368844,2025,6,25,5,2,0.0,1.0,0.0
1811,23,1868,0.95,1.0099387780701496,2025,6,25,5,2,1.0,0.0,0.0
1804,4,1926,0.9,0.9835936543762176,2025,6,28,1,2,0.0,1.0,0.0
1902,26,1960,0.82,0.9854374212950404,2025,6,28,1,2,1.0,0.0,0.0
1909,15,1957,0.86,1.0326820239217638,2025,6,30,3,2,1.0,0.0,0.0
1967,22,2114,0.91,1.0216696122152795,2025,7,1,4,3,0.0,0.0,0.0
1932,25,1976,0.99,1.018539625464677,2025,7,1,4,3,0.0,1.0,0.0
1954,20,2055,0.81,1.055207895527109,2025,7,1,4,3,0.0,0.0,0.0
1898,4,2015,0.73,1.0325723605153383,2025,7,2,5,3,0.0,0.0,1.0
2022,7,2176,0.83,1.0513221205364074,2025,7,2,5,3,0.0,1.0,0.0
1915,25,2019,0.96,1.0130769567037752,2025,7,5,1,3,1.0,0.0,0.0
1807,19,1853,0.97,1.0028208995978345,2025,7,7,3,3,0.0,1.0,0.0
1877,19,1962,0.95,1.0268877111804606,2025,7,8,4,3,1.0,0.0,0.0
1995,18,2120,0.72,1.0441995453086304,2025,7,8,4,3,0.0,0.0,1.0
1844,21,1891,0.88,1.0252690126808082,2025,7,8,4,3,0.0,1.0,0.0
2003,24,2147,0.84,1.0375640455596291,2025,7,9,5,3,0.0,1.0,0.0
1843,27,1960,0.93,0.9784667294088156,2025,7,10,6,3,0.0,0.0,1.0
1849,23,1918,0.71,1.0070763987462588,2025,7,12,1,3,1.0,0.0,0.0
1913,29,1972,0.84,0.9925485157405306,2025,7,13,2,3,0.0,0.0,1.0
1950,21,2105,0.77,1.0292927673102072,2025,7,18,7,3,1.0,0.0,0.0
1834,12,1871,0.99,0.9937689444248946,2025,7,18,7,3,0.0,0.0,0.0
1799,8,1904,0.85,0.9779639447742424,2025,7,19,1,3,0.0,0.0,1.0
1892,4,1986,0.97,1.02869141412861,2025,7,20,2,3,0.0,0.0,0.0
1857,29,1911,0.93,1.0079469933914564,2025,7,21,3,3,1.0,0.0,0.0
2036,24,2152,0.9,1.0511867666161678,2025,7,21,3,3,0.0,0.0,0.0
1817,15,1926,0.92,0.9563148674418775,2025,7,22,4,3,0.0,0.0,1.0
1931,21,2069,0.88,1.0062968071523504,2025,7,25,7,3,1.0,0.0,0.0
1822,25,1956,0.98,0.9731251291768664,2025,7,26,1,3,1.0,0.0,0.0
1935,18,2037,0.74,1.029151151212102,2025,7,28,3,3,0.0,1.0,0.0
1787,5,1870,0.79,0.9665811757833064,2025,7,28,3,3,0.0,0.0,0.0
1954,9,2086,0.96,1.021460554950987,2025,7,28,3,3,0.0,1.0,0.0
1725,19,1816,0.97,0.9579726632754648,2025,7,31,6,3,0.0,0.0,0.0
1816,20,1939,0.76,0.9851541244273888,2025,8,1,7,3,1.0,0.0,0.0
1746,4,1801,0.8,1.005351404553918,2025,8,2,1,3,0.0,1.0,0.0
1921,29,2027,0.88,0.999359021374563,2025,8,2,1,3,0.0,0.0,0.0
1822,6,1898,0.83,1.00412962980019,2025,8,3,2,3,1.0,0.0,0.0
1833,26,1953,0.98,0.9706580986670004,2025,8,4,3,3,0.0,0.0,1.0
1780,13,1914,0.7,0.986158242049753,2025,8,5,4,3,0.0,1.0,0.0
1873,14,2012,0.87,0.9654902182137964,2025,8,5,4,3,1.0,0.0,0.0
1867,23,1943,0.96,0.9662492782286176,2025,8,6,5,3,0.0,0.0,0.0
1788,5,1827,0.82,0.9561206102719187,2025,8,6,5,3,0.0,0.0,1.0
1726,21,1766,0.99,0.9549004581503292,2025,8,7,6,3,0.0,0.0,0.0
1800,22,1912,0.82,1.0067060444050124,2025,8,7,6,3,0.0,0.0,0.0
1715,12,1769,0.81,0.9395297444762916,2025,8,7,6,3,0.0,0.0,0.0
1908,23,2006,0.93,1.01571976135479,2025,8,7,6,3,0.0,0.0,0.0
1901,16,2019,0.91,0.998646191336084,2025,8,8,7,3,0.0,0.0,1.0
1727,13,1791,0.81,0.9454878096374576,2025,8,11,3,3,1.0,0.0,0.0
1772,5,1810,0.85,0.971241196072246,2025,8,11,3,3,1.0,0.0,0.0
1761,4,1849,0.9,0.9435910082015064,2025,8,11,3,3,0.0,1.0,0.0
1828,11,1881,0.8,0.99043992779836,2025,8,12,4,3,0.0,0.0,0.0
1835,8,1875,0.91,1.0031869586059248,2025,8,12,4,3,1.0,0.0,0.0
1765,24,1810,0.87,0.9465237040573872,2025,8,15,7,3,0.0,1.0,0.0
1773,8,1836,0.72,0.9539554801283172,2025,8,16,1,3,0.0,1.0,0.0
1740,22,1843,0.92,0.9529940210716316,2025,8,17,2,3,1.0,0.0,0.0
1871,21,2013,0.85,1.011764053876809,2025,8,18,3,3,0.0,0.0,0.0
1854,4,1905,0.76,0.9944298163001049,2025,8,18,3,3,0.0,1.0,0.0
1783,14,1904,0.74,0.9597529315629024,2025,8,19,4,3,0.0,0.0,1.0
1948,28,2043,0.77,1.0222747757063873,2025,8,19,4,3,0.0,1.0,0.0
1811,4,1860,0.81,0.9560420025068213,2025,8,19,4,3,0.0,1.0,0.0
1815,12,1889,0.72,0.9418451246613284,2025,8,20,5,3,0.0,0.0,1.0
1900,26,1944,0.74,0.9973259003281868,2025,8,20,5,3,1.0,0.0,0.0
1820,21,1933,0.98,0.9331307652835692,2025,8,22,7,3,1.0,0.0,0.0
1773,20,1867,0.96,0.9474937692934644,2025,8,23,1,3,1.0,0.0,0.0
1876,11,1993,0.77,0.9754832643521528,2025,8,24,2,3,0.0,0.0,1.0
1794,6,1866,0.89,0.9962941993253008,2025,8,25,3,3,0.0,1.0,0.0
1719,16,1834,0.95,0.9483457376604374,2025,8,25,3,3,0.0,0.0,1.0
1968,19,2072,0.88,1.0183110140674756,2025,8,27,5,3,1.0,0.0,0.0
1871,26,1951,0.95,0.9973904912245772,2025,8,30,1,3,0.0,0.0,0.0
1813,21,1871,0.82,0.9639191551931954,2025,9,1,3,3,1.0,0.0,0.0
1832,8,1897,0.74,0.9656733901293152,2025,9,1,3,3,0.0,1.0,0.0
1829,11,1940,0.79,0.9681839360453992,2025,9,1,3,3,0.0,1.0,0.0
1770,12,1819,0.9,0.9782889486082595,2025,9,1,3,3,0.0,0.0,0.0
1740,29,1827,0.89,0.9176474233060238,2025,9,2,4,3,0.0,0.0,1.0
1727,8,1832,0.74,0.9320156229348292,2025,9,3,5,3,0.0,0.0,1.0
1913,5,2027,0.8,0.9712866144136016,2025,9,3,5,3,0.0,1.0,0.0
1829,19,1922,0.7,0.9550481243316185,2025,9,4,6,3,0.0,0.0,1.0
1868,21,1998,0.91,1.009998148680539,2025,9,4,6,3,0.0,0.0,1.0
1822,11,1929,0.99,0.9829145868225873,2025,9,4,6,3,0.0,1.0,0.0
1744,20,1809,0.91,0.9390010764208926,2025,9,5,7,3,1.0,0.0,0.0
1868,11,1987,0.91,0.9720534080022122,2025,9,5,7,3,1.0,0.0,0.0
1689,15,1799,1.0,0.9203715008720468,2025,9,5,7,3,1.0,0.0,0.0
1760,13,1802,0.73,0.9867676056896416,2025,9,8,3,3,0.0,1.0,0.0
1839,4,1879,0.71,0.9265035864437974,2025,9,9,4,3,1.0,0.0,0.0
1717,7,1795,1.0,0.9192668597588884,2025,9,9,4,3,1.0,0.0,0.0
1813,6,1895,0.73,0.9544081334394904,2025,9,9,4,3,0.0,1.0,0.0
1843,17,1911,0.77,0.9977583723049444,2025,9,9,4,3,1.0,0.0,0.0
1754,6,1864,0.95,0.9123506245238576,2025,9,10,5,3,0.0,0.0,0.0
1786,7,1890,0.93,0.9716821559059028,2025,9,11,6,3,0.0,0.0,1.0
1806,6,1880,0.73,0.9284740924150006,2025,9,11,6,3,0.0,0.0,1.0
1836,7,1974,0.74,0.9598468608312092,2025,9,11,6,3,1.0,0.0,0.0
1845,26,1936,0.84,0.9699431694711148,2025,9,12,7,3,0.0,0.0,0.0
1832,5,1932,0.97,0.9806147873102564,2025,9,16,4,3,0.0,0.0,0.0
